Description: 
CoreID: M-2-5
ExptDate: April 19, 2016
 19/04/2016 17:10:24    356     54
    Time     PoolTave    LinearP1    LinearP2    LogPower     Period     SUCRate     PoolTin     CnUpFlow    CnUpCond    PoolTout    N16Power    HdupCond    PriFlow     SecFlow     CnUpTemp    HEPrTout    HEPrDelP    HEPrTin     HEScTin     HEScDelP    HEScTout    PMkUpPmp    CnUpPump    PriPump     SecPump     CoreTout    CoreTin     PowerCal     CnUpPH     PCal*100     Fans        Fan#2      BL#1Pos     BL#2Pos     BL#3Pos     BL#4Pos     RRodPos      SUCPos      RRauto     PumpRmTA    RHinside    TAinside      Fans      Fan#2fix    TAoutsid     SumpT      SumpTIn     SMkUpFlw    MFDCurr      MFDPos     P1MagAdj    P2MagAdj    LPwrComb  
    15.00    7.157e+01   1.038e+01   1.055e+01   1.000e-03  -9.990e+02   2.723e+02   7.220e+01   2.620e+01   1.720e-01   7.201e+01   1.128e+00   2.302e+00   1.697e+03   1.320e+02   0.000e+00   7.231e+01   2.526e+01   7.206e+01   7.087e+01  -4.400e-02   7.078e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.224e+01   7.198e+01   0.000e+00   6.664e+00   7.818e+00   0.000e+00   0.000e+00   1.500e+01   1.695e+01   1.695e+01   1.695e+01   1.103e+01   0.000e+00   0.000e+00  -3.277e+04  -1.000e-01   7.049e+01   0.000e+00   0.000e+00   4.660e+01   9.330e+00   0.000e+00   1.970e+01   0.000e+00  -7.871e+02   1.038e-03   1.055e-03   1.047e-03
    16.00    7.157e+01   1.038e+01   1.055e+01   1.000e-03  -9.990e+02   2.723e+02   7.220e+01   2.620e+01   1.680e-01   7.201e+01   1.128e+00   2.302e+00   1.697e+03   1.320e+02   0.000e+00   7.231e+01   2.526e+01   7.206e+01   7.087e+01  -4.400e-02   7.078e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.224e+01   7.198e+01   0.000e+00   6.676e+00   7.818e+00   0.000e+00   0.000e+00   1.500e+01   1.695e+01   1.695e+01   1.695e+01   1.103e+01   0.000e+00   0.000e+00  -3.277e+04  -1.000e-01   7.049e+01   0.000e+00   0.000e+00   4.659e+01   9.371e+00   0.000e+00   1.970e+01   0.000e+00  -7.871e+02   1.038e-03   1.055e-03   1.047e-03
    17.00    7.151e+01   1.051e+01   1.048e+01   1.000e-03  -9.990e+02   2.998e+02   7.220e+01   2.619e+01   1.700e-01   7.204e+01   1.118e+00   2.299e+00   1.695e+03   1.326e+02   0.000e+00   7.225e+01   2.520e+01   7.206e+01   7.087e+01  -4.700e-02   7.078e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.224e+01   7.198e+01   0.000e+00   6.701e+00   7.613e+00   0.000e+00   0.000e+00   1.500e+01   1.695e+01   1.695e+01   1.695e+01   1.103e+01   0.000e+00   0.000e+00  -3.277e+04  -1.000e-01   7.049e+01   0.000e+00   0.000e+00   4.663e+01   9.330e+00   0.000e+00   1.972e+01   0.000e+00  -7.871e+02   1.051e-03   1.048e-03   1.050e-03
    18.00    7.155e+01   1.034e+01   1.069e+01   1.000e-03  -9.990e+02   3.095e+02   7.219e+01   2.619e+01   1.670e-01   7.201e+01   1.128e+00   2.301e+00   1.697e+03   1.104e+02   0.000e+00   7.228e+01   2.539e+01   7.204e+01   7.085e+01  -4.700e-02   7.078e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.238e+01   7.198e+01   0.000e+00   6.649e+00   7.599e+00   0.000e+00   0.000e+00   1.500e+01   1.695e+01   1.695e+01   1.695e+01   1.103e+01   0.000e+00   0.000e+00  -3.277e+04  -1.000e-01   7.048e+01   0.000e+00   0.000e+00   4.663e+01   9.289e+00   0.000e+00   1.972e+01   0.000e+00  -7.871e+02   1.034e-03   1.069e-03   1.051e-03
    19.00    7.153e+01   1.036e+01   1.090e+01   1.000e-03  -9.990e+02   2.871e+02   7.218e+01   2.620e+01   1.600e-01   7.199e+01   1.098e+00   2.301e+00   1.708e+03   1.332e+02   0.000e+00   7.227e+01   2.557e+01   7.202e+01   7.081e+01  -5.900e-02   7.080e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.238e+01   7.198e+01   0.000e+00   6.656e+00   7.653e+00   0.000e+00   0.000e+00   1.500e+01   1.695e+01   1.695e+01   1.695e+01   1.103e+01   0.000e+00   0.000e+00  -3.277e+04  -1.000e-01   7.047e+01   0.000e+00   0.000e+00   4.660e+01   9.330e+00   0.000e+00   1.972e+01   0.000e+00  -7.871e+02   1.036e-03   1.090e-03   1.063e-03
    20.00    7.152e+01   1.049e+01   1.082e+01   1.000e-03  -9.990e+02   3.007e+02   7.221e+01   2.620e+01   1.560e-01   7.200e+01   1.098e+00   2.299e+00   1.697e+03   1.296e+02   0.000e+00   7.227e+01   2.518e+01   7.205e+01   7.077e+01  -5.600e-02   7.077e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.238e+01   7.198e+01   0.000e+00   6.716e+00   7.829e+00   0.000e+00   0.000e+00   1.500e+01   1.695e+01   1.695e+01   1.695e+01   1.103e+01   0.000e+00   0.000e+00  -3.277e+04  -1.000e-01   7.047e+01   0.000e+00   0.000e+00   4.661e+01   9.330e+00   0.000e+00   1.971e+01   0.000e+00  -7.871e+02   1.049e-03   1.082e-03   1.066e-03
    21.00    7.153e+01   1.051e+01   1.072e+01   1.000e-03  -9.990e+02   4.061e+02   7.216e+01   2.619e+01   1.580e-01   7.202e+01   1.078e+00   2.301e+00   1.703e+03   1.326e+02   0.000e+00   7.227e+01   2.542e+01   7.212e+01   7.088e+01  -6.300e-02   7.083e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.238e+01   7.198e+01   0.000e+00   6.711e+00   7.880e+00   0.000e+00   0.000e+00   1.500e+01   1.695e+01   1.695e+01   1.695e+01   1.103e+01   0.000e+00   0.000e+00  -3.277e+04  -1.000e-01   7.047e+01   0.000e+00   0.000e+00   4.664e+01   9.453e+00   0.000e+00   1.971e+01   0.000e+00  -7.871e+02   1.051e-03   1.072e-03   1.061e-03
    22.00    7.156e+01   1.055e+01   1.077e+01   1.000e-03  -9.990e+02   2.483e+02   7.219e+01   2.619e+01   1.680e-01   7.204e+01   1.058e+00   2.299e+00   1.695e+03   1.314e+02   0.000e+00   7.226e+01   2.514e+01   7.197e+01   7.084e+01  -3.100e-02   7.080e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.238e+01   7.198e+01   0.000e+00   6.649e+00   8.003e+00   0.000e+00   0.000e+00   1.500e+01   1.695e+01   1.695e+01   1.695e+01   1.103e+01   0.000e+00   0.000e+00  -3.277e+04  -1.000e-01   7.046e+01   0.000e+00   0.000e+00   4.662e+01   9.412e+00   0.000e+00   1.970e+01   0.000e+00  -7.871e+02   1.055e-03   1.077e-03   1.066e-03
    23.00    7.154e+01   1.052e+01   1.079e+01   1.000e-03  -9.990e+02   2.903e+02   7.220e+01   2.620e+01   1.760e-01   7.200e+01   1.008e+00   2.299e+00   1.693e+03   1.326e+02   0.000e+00   7.226e+01   2.505e+01   7.207e+01   7.074e+01  -6.300e-02   7.082e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.238e+01   7.198e+01   0.000e+00   6.718e+00   8.126e+00   0.000e+00   0.000e+00   1.500e+01   1.695e+01   1.695e+01   1.695e+01   1.103e+01   0.000e+00   0.000e+00  -3.277e+04  -1.000e-01   7.046e+01   0.000e+00   0.000e+00   4.663e+01   9.412e+00   0.000e+00   1.971e+01   0.000e+00  -7.871e+02   1.052e-03   1.079e-03   1.066e-03
    24.00    7.155e+01   1.043e+01   1.069e+01   1.000e-03  -9.990e+02   3.634e+02   7.220e+01   2.619e+01   1.660e-01   7.199e+01   1.018e+00   2.300e+00   1.687e+03   1.167e+02   0.000e+00   7.227e+01   2.501e+01   7.198e+01   7.082e+01  -1.900e-02   7.085e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.238e+01   7.198e+01   0.000e+00   6.716e+00   8.161e+00   0.000e+00   0.000e+00   1.500e+01   1.695e+01   1.695e+01   1.695e+01   1.103e+01   0.000e+00   0.000e+00  -3.277e+04  -1.000e-01   7.045e+01   0.000e+00   0.000e+00   4.661e+01   9.371e+00   0.000e+00   1.970e+01   0.000e+00  -7.871e+02   1.043e-03   1.069e-03   1.056e-03
    25.00    7.159e+01   1.044e+01   1.076e+01   1.000e-03  -9.990e+02   3.010e+02   7.221e+01   2.620e+01   1.650e-01   7.200e+01   1.008e+00   2.302e+00   1.699e+03   1.326e+02   0.000e+00   7.231e+01   2.548e+01   7.201e+01   7.078e+01  -5.000e-02   7.078e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.238e+01   7.198e+01   0.000e+00   6.652e+00   8.366e+00   0.000e+00   0.000e+00   1.500e+01   1.695e+01   1.695e+01   1.695e+01   1.103e+01   0.000e+00   0.000e+00  -3.277e+04  -1.000e-01   7.045e+01   0.000e+00   0.000e+00   4.662e+01   9.535e+00   0.000e+00   1.970e+01   0.000e+00  -7.871e+02   1.044e-03   1.076e-03   1.060e-03
    26.00    7.158e+01   1.052e+01   1.076e+01   1.000e-03  -9.990e+02   3.006e+02   7.220e+01   2.620e+01   1.590e-01   7.203e+01   1.018e+00   2.299e+00   1.702e+03   1.112e+02   0.000e+00   7.229e+01   2.523e+01   7.203e+01   7.076e+01  -1.900e-02   7.085e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.238e+01   7.198e+01   0.000e+00   6.705e+00   8.796e+00   0.000e+00   0.000e+00   1.500e+01   1.695e+01   1.695e+01   1.695e+01   1.103e+01   0.000e+00   0.000e+00  -3.277e+04  -1.000e-01   7.044e+01   0.000e+00   0.000e+00   4.665e+01   9.535e+00   0.000e+00   1.970e+01   0.000e+00  -7.871e+02   1.052e-03   1.076e-03   1.064e-03
    27.00    7.155e+01   1.038e+01   1.097e+01   1.000e-03  -9.990e+02   3.206e+02   7.216e+01   2.620e+01   1.560e-01   7.202e+01   1.018e+00   2.299e+00   1.693e+03   1.104e+02   0.000e+00   7.215e+01   2.518e+01   7.206e+01   7.084e+01  -5.000e-02   7.088e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.238e+01   7.198e+01   0.000e+00   6.715e+00   8.966e+00   0.000e+00   0.000e+00   1.500e+01   1.695e+01   1.695e+01   1.695e+01   1.103e+01   0.000e+00   0.000e+00  -3.277e+04  -1.000e-01   7.045e+01   0.000e+00   0.000e+00   4.662e+01   9.576e+00   0.000e+00   1.970e+01   0.000e+00  -7.871e+02   1.038e-03   1.097e-03   1.068e-03
    28.00    7.155e+01   1.042e+01   1.069e+01   1.000e-03  -9.990e+02   3.021e+02   7.217e+01   2.620e+01   1.560e-01   7.202e+01   1.038e+00   2.301e+00   1.692e+03   1.187e+02   0.000e+00   7.219e+01   2.509e+01   7.196e+01   7.074e+01  -2.500e-02   7.081e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.238e+01   7.198e+01   0.000e+00   6.715e+00   9.240e+00   0.000e+00   0.000e+00   1.500e+01   1.695e+01   1.695e+01   1.695e+01   1.103e+01   0.000e+00   0.000e+00  -3.277e+04  -1.000e-01   7.044e+01   0.000e+00   0.000e+00   4.662e+01   9.576e+00   0.000e+00   1.970e+01   0.000e+00  -7.871e+02   1.042e-03   1.069e-03   1.056e-03
    29.00    7.152e+01   1.042e+01   1.071e+01   1.000e-03  -9.990e+02   2.646e+02   7.221e+01   2.620e+01   1.560e-01   7.202e+01   1.028e+00   2.301e+00   1.699e+03   1.326e+02   0.000e+00   7.228e+01   2.525e+01   7.199e+01   7.075e+01  -2.200e-02   7.077e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.234e+01   7.198e+01   0.000e+00   6.712e+00   9.395e+00   0.000e+00   0.000e+00   1.500e+01   1.695e+01   1.695e+01   1.695e+01   1.103e+01   0.000e+00   0.000e+00  -3.277e+04  -9.500e-02   7.044e+01   0.000e+00   0.000e+00   4.663e+01   9.330e+00   0.000e+00   1.971e+01   0.000e+00  -7.871e+02   1.042e-03   1.071e-03   1.057e-03
    30.00    7.156e+01   1.054e+01   1.089e+01   1.000e-03  -9.990e+02   2.739e+02   7.218e+01   2.619e+01   1.560e-01   7.201e+01   1.038e+00   2.299e+00   1.701e+03   1.207e+02   0.000e+00   7.228e+01   2.515e+01   7.207e+01   7.091e+01  -3.100e-02   7.086e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.234e+01   7.198e+01   0.000e+00   6.648e+00   9.499e+00   0.000e+00   0.000e+00   1.500e+01   1.695e+01   1.695e+01   1.695e+01   1.103e+01   0.000e+00   0.000e+00  -3.277e+04  -1.000e-01   7.044e+01   0.000e+00   0.000e+00   4.667e+01   9.371e+00   0.000e+00   1.970e+01   0.000e+00  -7.871e+02   1.054e-03   1.089e-03   1.072e-03
    31.00    7.153e+01   1.049e+01   1.098e+01   1.000e-03  -9.990e+02   2.775e+02   7.217e+01   2.620e+01   1.550e-01   7.205e+01   1.078e+00   2.300e+00   1.697e+03   1.302e+02   0.000e+00   7.227e+01   2.521e+01   7.200e+01   7.075e+01  -1.900e-02   7.085e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.234e+01   7.198e+01   0.000e+00   6.706e+00   9.550e+00   0.000e+00   0.000e+00   1.500e+01   1.695e+01   1.695e+01   1.695e+01   1.103e+01   0.000e+00   0.000e+00  -3.277e+04  -1.000e-01   7.043e+01   0.000e+00   0.000e+00   4.662e+01   9.412e+00   0.000e+00   1.970e+01   0.000e+00  -7.871e+02   1.049e-03   1.098e-03   1.074e-03
    32.00    7.153e+01   1.049e+01   1.098e+01   1.000e-03  -9.990e+02   2.775e+02   7.217e+01   2.620e+01   1.520e-01   7.205e+01   1.078e+00   2.300e+00   1.697e+03   1.302e+02   0.000e+00   7.227e+01   2.521e+01   7.200e+01   7.075e+01  -1.900e-02   7.085e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.234e+01   7.198e+01   0.000e+00   6.671e+00   9.550e+00   0.000e+00   0.000e+00   1.500e+01   1.695e+01   1.695e+01   1.695e+01   1.103e+01   0.000e+00   0.000e+00  -3.277e+04  -1.000e-01   7.043e+01   0.000e+00   0.000e+00   4.667e+01   9.289e+00   0.000e+00   1.970e+01   0.000e+00  -7.871e+02   1.049e-03   1.098e-03   1.074e-03
    33.00    7.155e+01   1.047e+01   1.073e+01   1.000e-03  -9.990e+02   2.495e+02   7.212e+01   2.619e+01   1.530e-01   7.200e+01   1.068e+00   2.302e+00   1.705e+03   1.097e+02   0.000e+00   7.226e+01   2.512e+01   7.210e+01   7.085e+01  -3.400e-02   7.077e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.234e+01   7.198e+01   0.000e+00   6.664e+00   9.495e+00   0.000e+00   0.000e+00   1.500e+01   1.695e+01   1.695e+01   1.695e+01   1.103e+01   0.000e+00   0.000e+00  -3.277e+04  -1.000e-01   7.042e+01   0.000e+00   0.000e+00   4.667e+01   9.330e+00   0.000e+00   1.970e+01   0.000e+00  -7.871e+02   1.047e-03   1.073e-03   1.060e-03
